user_id,games,wins,win_rate,length_mean,magic_total,magic_max,cards_mean,tournaments,worlds_tours,trainings,practices,loses,prediction
222216,8,6,0.75,373.0,13,6,40.5,8,0,0,0,2,1
222217,3,3,1.0,339.0,5,3,43.666666666666664,3,0,0,0,0,1
222219,3,3,1.0,203.0,1,1,42.333333333333336,3,0,0,0,0,1
222224,11,8,0.7272727272727273,427.6363636363636,10,4,27.545454545454547,11,0,0,0,3,0
222228,6,6,1.0,304.8333333333333,12,5,39.0,6,0,0,0,0,0
222229,49,44,0.8979591836734694,258.2857142857143,13,4,28.959183673469386,49,0,0,0,5,0
222235,6,6,1.0,390.0,13,5,43.5,6,0,0,0,0,0
222240,3,3,1.0,312.0,5,2,38.0,3,0,0,0,0,1
222241,40,27,0.675,374.075,23,3,31.25,36,4,0,0,13,0
222243,17,16,0.9411764705882353,179.35294117647058,6,2,39.88235294117647,9,8,0,0,1,0
222247,6,6,1.0,175.16666666666666,2,1,36.833333333333336,6,0,0,0,0,0
222250,1,0,0.0,383.0,0,0,7.0,1,0,0,0,1,0
222251,12,11,0.9166666666666666,230.5,9,3,50.583333333333336,12,0,0,0,1,0
222253,3,3,1.0,306.3333333333333,8,4,24.0,3,0,0,0,0,0
222256,7,5,0.7142857142857143,316.0,16,6,31.428571428571427,7,0,0,0,2,1
222261,14,13,0.9285714285714286,268.07142857142856,17,6,37.285714285714285,14,0,0,0,1,0
222262,21,17,0.8095238095238095,293.9047619047619,21,8,35.61904761904762,21,0,0,0,4,0
222268,26,16,0.6153846153846154,359.53846153846155,16,5,25.807692307692307,17,0,8,1,10,1
222269,3,2,0.6666666666666666,216.66666666666666,3,2,19.666666666666668,3,0,0,0,1,0
222274,9,8,0.8888888888888888,254.55555555555554,3,1,27.88888888888889,9,0,0,0,1,1
222280,3,3,1.0,220.0,4,4,52.0,3,0,0,0,0,0
222281,22,20,0.9090909090909091,187.86363636363637,0,0,35.22727272727273,22,0,0,0,2,1
222285,45,43,0.9555555555555556,164.35555555555555,12,2,30.244444444444444,45,0,0,0,2,0
222286,3,3,1.0,283.6666666666667,3,3,30.666666666666668,3,0,0,0,0,1
222290,3,3,1.0,386.0,7,5,36.666666666666664,3,0,0,0,0,0
222293,8,7,0.875,349.375,0,0,26.75,8,0,0,0,1,0
222294,3,3,1.0,179.33333333333334,6,4,52.0,3,0,0,0,0,1
222304,37,35,0.9459459459459459,136.67567567567568,22,5,37.027027027027025,37,0,0,0,2,0
222306,2,1,0.5,103.5,0,0,1.5,2,0,0,0,1,1
222307,6,5,0.8333333333333334,280.6666666666667,12,3,43.5,6,0,0,0,1,0
222309,23,20,0.8695652173913043,219.3913043478261,27,4,35.73913043478261,23,0,0,0,3,0
222313,2,0,0.0,214.0,0,0,26.0,2,0,0,0,2,1
222316,1,0,0.0,176.0,0,0,2.0,1,0,0,0,1,1
222318,3,3,1.0,285.6666666666667,5,3,52.0,3,0,0,0,0,1
222319,113,100,0.8849557522123894,110.53982300884955,18,2,31.168141592920353,81,32,0,0,13,0
222333,31,27,0.8709677419354839,234.70967741935485,28,7,34.61290322580645,18,13,0,0,4,0
222334,3,3,1.0,211.0,8,5,43.666666666666664,3,0,0,0,0,1
222336,6,6,1.0,276.6666666666667,11,4,41.333333333333336,6,0,0,0,0,0
222337,7,5,0.7142857142857143,254.28571428571428,12,5,16.285714285714285,7,0,0,0,2,0
222338,14,8,0.5714285714285714,307.64285714285717,23,4,19.214285714285715,14,0,0,0,6,0
222343,8,6,0.75,377.625,13,5,29.125,8,0,0,0,2,0
222346,1,0,0.0,338.0,0,0,8.0,1,0,0,0,1,0
222348,3,3,1.0,217.33333333333334,6,6,43.666666666666664,3,0,0,0,0,1
222351,15,10,0.6666666666666666,340.2,11,4,36.666666666666664,15,0,0,0,5,0
222352,5,4,0.8,133.0,0,0,33.8,5,0,0,0,1,0
222358,38,34,0.8947368421052632,289.4736842105263,20,3,30.57894736842105,38,0,0,0,4,0
222359,6,6,1.0,238.0,15,7,52.0,6,0,0,0,0,1
222360,3,3,1.0,221.66666666666666,4,2,52.0,3,0,0,0,0,0
222361,6,5,0.8333333333333334,266.0,6,2,45.5,6,0,0,0,1,1
222367,3,2,0.6666666666666666,205.33333333333334,6,3,22.0,3,0,0,0,1,0
222368,11,10,0.9090909090909091,358.8181818181818,25,4,33.0,9,2,0,0,1,0
222378,3,3,1.0,301.6666666666667,2,1,52.0,3,0,0,0,0,0
222386,5,3,0.6,228.4,0,0,7.6,5,0,0,0,2,1
222390,30,22,0.7333333333333333,296.76666666666665,21,10,16.8,28,2,0,0,8,0
222391,7,6,0.8571428571428571,265.14285714285717,11,3,43.714285714285715,7,0,0,0,1,0
222392,9,9,1.0,161.44444444444446,10,3,46.55555555555556,9,0,0,0,0,0
222395,14,12,0.8571428571428571,204.5,6,3,41.5,14,0,0,0,2,0
222398,6,6,1.0,264.1666666666667,7,3,52.0,6,0,0,0,0,0
222400,3,2,0.6666666666666666,148.33333333333334,4,3,26.333333333333332,3,0,0,0,1,1
222407,10,8,0.8,344.2,19,7,27.9,10,0,0,0,2,0
222412,2,1,0.5,180.0,2,1,30.0,2,0,0,0,1,1
222413,12,12,1.0,258.3333333333333,16,3,41.416666666666664,12,0,0,0,0,0
222416,9,8,0.8888888888888888,326.77777777777777,1,1,38.0,9,0,0,0,1,0
222417,8,7,0.875,377.5,12,3,31.75,8,0,0,0,1,0
222418,111,97,0.8738738738738738,146.13513513513513,4,2,29.65765765765766,72,39,0,0,14,0
222422,5,4,0.8,552.4,3,3,34.4,5,0,0,0,1,0
222431,3,3,1.0,323.6666666666667,4,3,29.333333333333332,3,0,0,0,0,0
222436,30,27,0.9,207.36666666666667,13,3,34.7,30,0,0,0,3,0
222441,6,6,1.0,377.1666666666667,4,2,47.166666666666664,6,0,0,0,0,0
222442,9,9,1.0,194.33333333333334,15,5,35.55555555555556,9,0,0,0,0,1
222444,5,4,0.8,214.6,9,4,43.0,5,0,0,0,1,0
222445,20,19,0.95,162.95,12,3,45.65,20,0,0,0,1,0
222448,6,3,0.5,197.5,2,1,11.833333333333334,6,0,0,0,3,1
222449,5,3,0.6,535.0,8,4,37.0,5,0,0,0,2,0
222455,3,3,1.0,345.0,6,3,35.666666666666664,3,0,0,0,0,0
222459,20,15,0.75,278.9,19,5,34.15,19,0,1,0,5,0
222460,6,6,1.0,284.5,15,6,35.666666666666664,6,0,0,0,0,1
222463,3,2,0.6666666666666666,272.3333333333333,0,0,34.666666666666664,3,0,0,0,1,1
222468,3,3,1.0,129.33333333333334,0,0,52.0,3,0,0,0,0,1
222470,12,9,0.75,306.4166666666667,10,6,30.916666666666668,12,0,0,0,3,0
222471,9,8,0.8888888888888888,201.88888888888889,10,3,44.888888888888886,9,0,0,0,1,0
222476,3,3,1.0,168.33333333333334,4,2,52.0,3,0,0,0,0,1
222483,20,17,0.85,260.1,13,3,22.25,20,0,0,0,3,0
222485,3,3,1.0,173.33333333333334,1,1,35.0,3,0,0,0,0,0
222487,12,12,1.0,190.41666666666666,16,5,47.25,12,0,0,0,0,0
222489,3,3,1.0,543.3333333333334,20,13,16.333333333333332,3,0,0,0,0,0
222496,1,0,0.0,793.0,4,4,48.0,1,0,0,0,1,0
222498,2,1,0.5,240.5,3,3,26.0,2,0,0,0,1,0
222499,1,0,0.0,78.0,0,0,1.0,1,0,0,0,1,1
222503,10,9,0.9,255.0,21,6,44.4,10,0,0,0,1,0
222504,3,3,1.0,254.66666666666666,17,9,43.333333333333336,3,0,0,0,0,1
222506,2,1,0.5,331.5,3,3,26.0,2,0,0,0,1,0
222511,8,7,0.875,289.75,20,7,29.25,8,0,0,0,1,1
222520,3,3,1.0,213.0,6,3,49.666666666666664,3,0,0,0,0,0
222521,2,0,0.0,321.0,0,0,25.0,2,0,0,0,2,1
222527,14,10,0.7142857142857143,368.7142857142857,21,5,28.5,14,0,0,0,4,0
222530,34,32,0.9411764705882353,211.88235294117646,18,3,38.14705882352941,34,0,0,0,2,0
222531,7,4,0.5714285714285714,521.2857142857143,1,1,10.142857142857142,7,0,0,0,3,1
222535,3,3,1.0,237.66666666666666,2,1,52.0,3,0,0,0,0,1
222536,1,0,0.0,250.0,0,0,17.0,1,0,0,0,1,0
222538,6,6,1.0,337.3333333333333,19,7,52.0,6,0,0,0,0,0
222544,6,6,1.0,148.5,10,4,38.833333333333336,6,0,0,0,0,0
222550,2,1,0.5,293.5,3,3,27.0,2,0,0,0,1,0
222553,66,57,0.8636363636363636,287.54545454545456,21,8,21.484848484848484,66,0,0,0,9,0
222562,6,6,1.0,242.33333333333334,14,4,52.0,6,0,0,0,0,0
222566,53,45,0.8490566037735849,367.77358490566036,25,4,32.283018867924525,51,0,1,1,8,0
222568,27,26,0.9629629629629629,204.33333333333334,20,3,43.407407407407405,27,0,0,0,1,1
222573,6,4,0.6666666666666666,187.66666666666666,8,3,43.166666666666664,6,0,0,0,2,0
222575,2,1,0.5,186.0,0,0,1.5,2,0,0,0,1,0
222576,2,1,0.5,82.5,0,0,5.5,2,0,0,0,1,0
222578,15,15,1.0,195.93333333333334,0,0,33.333333333333336,15,0,0,0,0,0
222583,3,3,1.0,301.6666666666667,9,6,31.0,3,0,0,0,0,1
222586,6,6,1.0,254.16666666666666,10,7,44.5,6,0,0,0,0,1
222588,6,6,1.0,223.83333333333334,20,7,43.0,6,0,0,0,0,0
222591,3,3,1.0,243.66666666666666,0,0,15.0,3,0,0,0,0,0
222592,2,1,0.5,280.0,0,0,28.0,2,0,0,0,1,1
222593,13,11,0.8461538461538461,294.84615384615387,19,4,41.46153846153846,13,0,0,0,2,1
222594,17,16,0.9411764705882353,229.05882352941177,10,3,38.11764705882353,17,0,0,0,1,0
222595,15,15,1.0,179.6,19,3,26.133333333333333,15,0,0,0,0,0
222599,108,92,0.8518518518518519,157.09259259259258,25,3,28.59259259259259,67,37,1,3,16,0
222603,5,4,0.8,291.4,0,0,16.0,5,0,0,0,1,0
222607,6,6,1.0,237.83333333333334,10,4,36.166666666666664,6,0,0,0,0,0
222610,6,6,1.0,321.3333333333333,6,3,38.666666666666664,6,0,0,0,0,0
222611,5,4,0.8,553.4,17,5,39.0,5,0,0,0,1,0
222616,72,61,0.8472222222222222,160.86111111111111,9,2,29.666666666666668,53,19,0,0,11,0
222617,15,11,0.7333333333333333,401.2,21,6,30.6,15,0,0,0,4,0
222636,7,6,0.8571428571428571,256.2857142857143,20,10,23.142857142857142,7,0,0,0,1,1
222637,7,6,0.8571428571428571,241.42857142857142,20,6,44.57142857142857,7,0,0,0,1,0
222638,2,1,0.5,145.0,0,0,26.0,2,0,0,0,1,0
222639,20,19,0.95,190.85,19,4,38.2,20,0,0,0,1,0
222645,3,3,1.0,329.0,1,1,28.666666666666668,3,0,0,0,0,1
222651,13,9,0.6923076923076923,277.53846153846155,21,7,28.53846153846154,13,0,0,0,4,0
222656,4,2,0.5,524.0,15,7,43.75,4,0,0,0,2,0
222680,78,62,0.7948717948717948,333.37179487179486,24,4,24.294871794871796,78,0,0,0,16,0
222681,6,6,1.0,160.66666666666666,2,1,45.166666666666664,6,0,0,0,0,0
222685,3,3,1.0,227.0,2,1,42.666666666666664,3,0,0,0,0,0
222687,3,3,1.0,248.66666666666666,10,6,38.0,3,0,0,0,0,1
222690,2,1,0.5,222.0,6,6,13.5,2,0,0,0,1,0
222699,2,1,0.5,290.0,1,1,30.5,2,0,0,0,1,1
222708,25,15,0.6,342.2,16,4,23.36,25,0,0,0,10,0
222713,6,6,1.0,245.33333333333334,12,4,38.0,6,0,0,0,0,0
222714,19,12,0.631578947368421,426.63157894736844,13,3,18.210526315789473,19,0,0,0,7,0
222723,29,24,0.8275862068965517,336.82758620689657,16,2,26.24137931034483,29,0,0,0,5,0
222740,2,1,0.5,388.0,8,8,26.0,2,0,0,0,1,0
222743,26,24,0.9230769230769231,125.26923076923077,7,3,32.26923076923077,26,0,0,0,2,0
222744,3,3,1.0,252.66666666666666,8,4,36.0,3,0,0,0,0,1
222747,3,3,1.0,165.66666666666666,0,0,25.333333333333332,3,0,0,0,0,0
222750,3,3,1.0,383.6666666666667,0,0,43.666666666666664,3,0,0,0,0,0
222752,32,27,0.84375,349.46875,15,4,34.0625,13,19,0,0,5,0
222757,1,0,0.0,267.0,0,0,16.0,1,0,0,0,1,0
222758,110,94,0.8545454545454545,200.73636363636365,25,3,25.427272727272726,83,25,2,0,16,0
222762,3,3,1.0,132.66666666666666,6,3,41.333333333333336,3,0,0,0,0,0
222765,21,21,1.0,223.57142857142858,22,4,41.76190476190476,21,0,0,0,0,0
222766,3,3,1.0,259.6666666666667,4,2,52.0,3,0,0,0,0,0
222782,3,3,1.0,253.66666666666666,2,2,52.0,3,0,0,0,0,0
222785,84,74,0.8809523809523809,178.58333333333334,5,2,22.928571428571427,84,0,0,0,10,0
222787,25,23,0.92,225.32,22,5,26.4,25,0,0,0,2,0
222792,59,52,0.8813559322033898,296.22033898305085,21,4,29.74576271186441,58,0,1,0,7,0
222795,3,2,0.6666666666666666,573.3333333333334,2,2,19.666666666666668,3,0,0,0,1,1
222796,7,6,0.8571428571428571,263.2857142857143,10,4,37.714285714285715,7,0,0,0,1,0
222798,15,13,0.8666666666666667,248.0,23,4,33.86666666666667,15,0,0,0,2,0
222802,12,12,1.0,179.16666666666666,3,2,28.833333333333332,9,3,0,0,0,0
222806,1,0,0.0,908.0,0,0,0.0,1,0,0,0,1,1
222809,3,3,1.0,181.0,0,0,52.0,3,0,0,0,0,0
222810,8,6,0.75,471.5,20,5,37.375,8,0,0,0,2,0
222811,11,9,0.8181818181818182,323.54545454545456,20,6,47.36363636363637,11,0,0,0,2,0
222813,21,19,0.9047619047619048,175.28571428571428,23,5,35.57142857142857,21,0,0,0,2,0
222814,19,17,0.8947368421052632,293.0,27,6,43.78947368421053,19,0,0,0,2,0
222815,6,6,1.0,351.8333333333333,7,4,38.0,6,0,0,0,0,0
222816,3,3,1.0,216.33333333333334,5,4,52.0,3,0,0,0,0,0
222817,9,7,0.7777777777777778,197.11111111111111,9,3,46.55555555555556,9,0,0,0,2,0
222834,3,3,1.0,402.6666666666667,5,4,40.0,3,0,0,0,0,1
222836,18,14,0.7777777777777778,482.1666666666667,21,7,24.944444444444443,18,0,0,0,4,0
222846,19,18,0.9473684210526315,227.10526315789474,13,5,34.63157894736842,19,0,0,0,1,0
222847,6,3,0.5,238.83333333333334,6,4,34.166666666666664,6,0,0,0,3,0
222849,5,4,0.8,399.6,8,5,41.6,5,0,0,0,1,0
222853,3,3,1.0,185.66666666666666,0,0,36.0,3,0,0,0,0,0
222854,32,25,0.78125,265.09375,22,4,34.21875,32,0,0,0,7,0
222855,3,3,1.0,120.33333333333333,0,0,52.0,3,0,0,0,0,0
222857,10,9,0.9,372.5,10,7,39.8,10,0,0,0,1,0
222860,9,8,0.8888888888888888,299.22222222222223,7,3,26.444444444444443,9,0,0,0,1,0
222868,16,12,0.75,243.6875,11,2,39.5,16,0,0,0,4,0
222875,8,5,0.625,242.5,9,3,33.125,8,0,0,0,3,0
222880,55,48,0.8727272727272727,298.1090909090909,24,5,28.072727272727274,55,0,0,0,7,0
222885,15,12,0.8,311.6666666666667,26,5,32.46666666666667,15,0,0,0,3,0
222900,2,1,0.5,218.0,0,0,7.0,2,0,0,0,1,0
222902,5,3,0.6,178.0,7,7,28.2,5,0,0,0,2,0
222906,11,9,0.8181818181818182,197.9090909090909,20,8,22.636363636363637,11,0,0,0,2,0
222915,3,3,1.0,341.6666666666667,8,4,52.0,3,0,0,0,0,0
222916,4,3,0.75,399.25,17,7,50.5,4,0,0,0,1,0
222926,3,3,1.0,192.66666666666666,9,6,39.666666666666664,3,0,0,0,0,0
222927,1,0,0.0,477.0,0,0,11.0,1,0,0,0,1,1
222928,6,5,0.8333333333333334,273.3333333333333,14,5,38.666666666666664,6,0,0,0,1,0
222931,9,9,1.0,216.88888888888889,18,6,49.111111111111114,9,0,0,0,0,1
222936,71,59,0.8309859154929577,285.056338028169,18,2,28.845070422535212,50,21,0,0,12,0
222938,76,67,0.881578947368421,179.30263157894737,22,3,28.973684210526315,58,18,0,0,9,0
222946,6,6,1.0,219.5,9,5,33.833333333333336,6,0,0,0,0,0
222947,14,12,0.8571428571428571,296.35714285714283,20,5,33.285714285714285,13,1,0,0,2,1
222948,10,9,0.9,217.9,15,4,43.8,10,0,0,0,1,0
222962,2,1,0.5,306.5,2,2,50.5,2,0,0,0,1,0
222966,2,1,0.5,591.5,5,5,26.0,2,0,0,0,1,1
222967,3,3,1.0,233.0,6,3,52.0,3,0,0,0,0,1
222972,9,9,1.0,143.55555555555554,0,0,39.0,9,0,0,0,0,1
222973,3,3,1.0,183.0,9,7,52.0,3,0,0,0,0,0
222982,4,3,0.75,212.25,10,6,38.75,4,0,0,0,1,0
222984,3,3,1.0,312.3333333333333,1,1,42.666666666666664,3,0,0,0,0,1
222986,3,2,0.6666666666666666,548.6666666666666,10,7,22.0,3,0,0,0,1,0
222990,8,7,0.875,409.125,25,16,24.375,8,0,0,0,1,0
222995,8,7,0.875,332.125,10,5,34.5,8,0,0,0,1,0
222996,6,6,1.0,319.3333333333333,6,4,30.166666666666668,6,0,0,0,0,1
223000,5,3,0.6,269.0,20,8,28.6,5,0,0,0,2,1
223013,1,0,0.0,185.0,0,0,13.0,1,0,0,0,1,0
223016,1,0,0.0,316.0,0,0,51.0,1,0,0,0,1,0
223030,7,6,0.8571428571428571,173.57142857142858,1,1,24.857142857142858,7,0,0,0,1,0
223031,3,3,1.0,278.3333333333333,8,3,52.0,3,0,0,0,0,1
223034,5,4,0.8,195.8,7,4,41.6,5,0,0,0,1,0
223039,24,20,0.8333333333333334,218.58333333333334,20,7,29.125,24,0,0,0,4,0
223045,5,3,0.6,190.0,7,4,31.8,5,0,0,0,2,1
223061,3,3,1.0,313.0,3,2,52.0,3,0,0,0,0,0
223062,9,5,0.5555555555555556,240.66666666666666,6,2,27.333333333333332,9,0,0,0,4,1
223064,5,5,1.0,226.0,13,5,52.0,3,0,2,0,0,1
223066,3,3,1.0,307.3333333333333,1,1,28.0,3,0,0,0,0,1
223077,12,11,0.9166666666666666,247.58333333333334,15,3,44.583333333333336,12,0,0,0,1,0
223082,6,6,1.0,268.3333333333333,0,0,32.166666666666664,6,0,0,0,0,1
223087,1,0,0.0,132.0,0,0,9.0,1,0,0,0,1,1
223089,11,10,0.9090909090909091,335.1818181818182,7,3,33.54545454545455,11,0,0,0,1,0
223091,2,1,0.5,186.5,0,0,5.5,2,0,0,0,1,1
223093,9,9,1.0,322.22222222222223,6,4,30.444444444444443,9,0,0,0,0,0
223098,1,0,0.0,151.0,0,0,8.0,1,0,0,0,1,0
223104,43,38,0.8837209302325582,208.04651162790697,24,4,36.06976744186046,43,0,0,0,5,0
223110,3,3,1.0,321.0,5,2,43.0,3,0,0,0,0,1
223112,3,3,1.0,124.0,1,1,41.666666666666664,3,0,0,0,0,1
223113,22,20,0.9090909090909091,280.40909090909093,17,5,27.681818181818183,22,0,0,0,2,0
223115,21,21,1.0,244.28571428571428,17,3,35.19047619047619,21,0,0,0,0,0
223121,20,17,0.85,301.2,15,5,37.3,20,0,0,0,3,0
223123,9,9,1.0,183.11111111111111,10,4,44.44444444444444,9,0,0,0,0,0
223126,11,10,0.9090909090909091,200.36363636363637,7,4,15.0,11,0,0,0,1,0
223129,12,8,0.6666666666666666,320.5,18,4,23.916666666666668,12,0,0,0,4,0
223131,2,1,0.5,182.5,5,5,16.5,2,0,0,0,1,0
223136,3,3,1.0,217.66666666666666,3,3,38.0,3,0,0,0,0,0
223137,12,12,1.0,213.33333333333334,10,2,50.833333333333336,12,0,0,0,0,1
223138,6,6,1.0,143.5,1,1,16.833333333333332,6,0,0,0,0,1
223145,6,6,1.0,242.0,17,6,52.0,6,0,0,0,0,0
223149,52,47,0.9038461538461539,210.40384615384616,27,4,31.173076923076923,52,0,0,0,5,0
223155,4,3,0.75,223.0,10,5,51.5,4,0,0,0,1,1
223158,6,6,1.0,268.1666666666667,17,6,51.666666666666664,6,0,0,0,0,1
223164,6,4,0.6666666666666666,406.3333333333333,5,2,23.5,6,0,0,0,2,0
223172,22,18,0.8181818181818182,252.36363636363637,27,5,43.63636363636363,22,0,0,0,4,0
223182,24,22,0.9166666666666666,168.83333333333334,21,4,38.458333333333336,24,0,0,0,2,0
223188,79,69,0.8734177215189873,168.26582278481013,22,6,32.49367088607595,61,18,0,0,10,0
223192,4,4,1.0,157.25,2,1,11.75,3,0,1,0,0,0
223195,16,15,0.9375,193.625,10,6,35.8125,16,0,0,0,1,0
223196,2,1,0.5,132.0,5,5,26.0,2,0,0,0,1,1
223198,3,3,1.0,402.6666666666667,10,6,35.666666666666664,3,0,0,0,0,1
223206,2,1,0.5,290.0,3,3,26.0,2,0,0,0,1,0
223208,5,4,0.8,190.0,5,3,46.2,5,0,0,0,1,1
223209,10,9,0.9,245.2,7,3,38.3,10,0,0,0,1,0
223210,20,19,0.95,239.35,12,2,47.5,20,0,0,0,1,0
223211,9,9,1.0,267.44444444444446,19,5,44.333333333333336,9,0,0,0,0,0
223217,3,3,1.0,155.33333333333334,10,5,52.0,3,0,0,0,0,0
223224,16,15,0.9375,218.0625,17,6,45.1875,16,0,0,0,1,0
223225,3,2,0.6666666666666666,785.3333333333334,3,2,51.333333333333336,3,0,0,0,1,0
223226,2,1,0.5,185.0,0,0,6.5,2,0,0,0,1,1
223231,3,3,1.0,280.0,15,6,48.333333333333336,3,0,0,0,0,1
223241,8,7,0.875,404.75,10,6,22.625,8,0,0,0,1,1
223243,1,0,0.0,55.0,0,0,1.0,1,0,0,0,1,1
223247,4,2,0.5,339.5,20,10,26.25,4,0,0,0,2,0
223248,7,6,0.8571428571428571,173.57142857142858,5,3,46.285714285714285,7,0,0,0,1,0
223250,18,17,0.9444444444444444,250.55555555555554,13,2,42.666666666666664,18,0,0,0,1,0
223252,4,2,0.5,146.5,0,0,11.0,4,0,0,0,2,0
223259,67,60,0.8955223880597015,199.7462686567164,22,3,31.80597014925373,67,0,0,0,7,0
223262,11,10,0.9090909090909091,175.27272727272728,7,4,35.09090909090909,11,0,0,0,1,1
223265,2,1,0.5,209.5,2,2,26.5,2,0,0,0,1,0
223269,23,22,0.9565217391304348,205.69565217391303,22,6,36.65217391304348,23,0,0,0,1,0
223273,8,7,0.875,139.125,1,1,25.75,8,0,0,0,1,0
223275,3,3,1.0,318.3333333333333,3,2,27.0,3,0,0,0,0,0
223276,2,1,0.5,200.5,7,7,26.5,2,0,0,0,1,0
223279,3,3,1.0,153.0,0,0,36.333333333333336,3,0,0,0,0,0
223284,177,153,0.864406779661017,129.1638418079096,31,5,28.70056497175141,143,33,1,0,24,0
223288,3,3,1.0,196.33333333333334,3,3,52.0,3,0,0,0,0,0
223297,61,53,0.8688524590163934,231.54098360655738,7,2,36.59016393442623,48,13,0,0,8,0
223299,6,6,1.0,241.83333333333334,0,0,18.166666666666668,6,0,0,0,0,0
223302,11,9,0.8181818181818182,320.90909090909093,15,5,26.454545454545453,11,0,0,0,2,0
223305,77,67,0.8701298701298701,166.97402597402598,20,3,31.935064935064936,76,1,0,0,10,0
223309,3,3,1.0,178.0,4,2,52.0,3,0,0,0,0,1
223310,3,3,1.0,578.0,6,3,17.333333333333332,3,0,0,0,0,0
223312,3,3,1.0,260.3333333333333,6,3,48.666666666666664,3,0,0,0,0,1
223314,3,3,1.0,178.66666666666666,2,2,52.0,3,0,0,0,0,1
223315,3,3,1.0,292.3333333333333,0,0,52.0,3,0,0,0,0,1
223317,3,3,1.0,331.3333333333333,7,4,33.333333333333336,3,0,0,0,0,0
223318,3,3,1.0,393.6666666666667,1,1,52.0,3,0,0,0,0,0
223320,21,17,0.8095238095238095,249.61904761904762,7,3,23.476190476190474,21,0,0,0,4,0
223328,11,10,0.9090909090909091,201.0909090909091,6,3,35.81818181818182,11,0,0,0,1,0
223337,13,11,0.8461538461538461,206.15384615384616,13,4,36.92307692307692,13,0,0,0,2,0
223338,2,1,0.5,226.0,0,0,33.0,2,0,0,0,1,0
223339,1,0,0.0,52.0,0,0,0.0,1,0,0,0,1,1
223340,55,44,0.8,270.2,26,8,32.654545454545456,55,0,0,0,11,0
223341,3,3,1.0,112.66666666666667,0,0,11.0,3,0,0,0,0,0
223342,29,23,0.7931034482758621,236.58620689655172,0,0,26.724137931034484,29,0,0,0,6,0
223344,3,3,1.0,436.0,3,2,10.0,3,0,0,0,0,0
223345,4,3,0.75,491.5,4,1,47.25,4,0,0,0,1,0
223348,24,21,0.875,187.08333333333334,2,2,23.125,10,11,3,0,3,0
223352,59,52,0.8813559322033898,295.49152542372883,22,4,23.203389830508474,59,0,0,0,7,0
223354,1,0,0.0,80.0,0,0,0.0,1,0,0,0,1,1
223356,12,12,1.0,172.0,8,3,34.666666666666664,12,0,0,0,0,1
223360,3,3,1.0,148.0,4,3,38.333333333333336,3,0,0,0,0,0
223363,3,3,1.0,166.0,1,1,36.666666666666664,3,0,0,0,0,0
223365,3,2,0.6666666666666666,577.6666666666666,3,2,24.666666666666668,3,0,0,0,1,1
223366,40,34,0.85,250.475,20,4,27.225,40,0,0,0,6,0
223367,33,30,0.9090909090909091,277.6060606060606,23,5,29.848484848484848,33,0,0,0,3,0
223368,3,3,1.0,277.6666666666667,1,1,22.333333333333332,3,0,0,0,0,0
223369,3,3,1.0,85.0,0,0,4.333333333333333,3,0,0,0,0,0
223375,4,2,0.5,619.75,10,10,10.5,4,0,0,0,2,0
223376,8,7,0.875,237.875,16,4,42.25,8,0,0,0,1,0
223382,11,9,0.8181818181818182,339.27272727272725,10,6,16.545454545454547,11,0,0,0,2,0
223385,20,15,0.75,235.8,20,6,37.75,20,0,0,0,5,0
223390,15,14,0.9333333333333333,261.93333333333334,19,5,40.2,15,0,0,0,1,1
223392,4,2,0.5,194.5,7,5,16.5,4,0,0,0,2,1
223394,5,2,0.4,406.4,9,4,36.8,5,0,0,0,3,0
223398,6,6,1.0,370.3333333333333,7,3,33.833333333333336,6,0,0,0,0,0
223402,9,9,1.0,149.33333333333334,11,5,42.77777777777778,9,0,0,0,0,0
223408,5,4,0.8,360.6,10,5,51.2,5,0,0,0,1,0
223409,4,3,0.75,178.0,4,4,39.0,4,0,0,0,1,0
223410,1,0,0.0,152.0,2,2,7.0,1,0,0,0,1,0
223412,5,3,0.6,329.4,2,2,23.6,5,0,0,0,2,0
223413,13,11,0.8461538461538461,364.53846153846155,21,5,42.84615384615385,13,0,0,0,2,0
223414,1,0,0.0,275.0,0,0,6.0,1,0,0,0,1,0
223417,6,5,0.8333333333333334,280.8333333333333,0,0,31.833333333333332,6,0,0,0,1,1
223418,5,3,0.6,235.4,2,2,23.2,5,0,0,0,2,1
223421,2,1,0.5,207.5,1,1,30.0,2,0,0,0,1,0
223424,3,3,1.0,279.3333333333333,10,5,40.666666666666664,3,0,0,0,0,1
223427,2,1,0.5,173.0,17,17,18.5,2,0,0,0,1,0
223429,13,11,0.8461538461538461,323.38461538461536,23,9,22.615384615384617,13,0,0,0,2,0
223430,3,3,1.0,196.66666666666666,2,2,31.0,3,0,0,0,0,1
223434,4,2,0.5,197.5,3,3,26.0,4,0,0,0,2,0
223438,6,6,1.0,376.1666666666667,12,5,35.5,6,0,0,0,0,0
223441,6,6,1.0,197.5,6,4,52.0,6,0,0,0,0,0
223443,3,3,1.0,305.3333333333333,5,3,46.333333333333336,3,0,0,0,0,0
223444,6,6,1.0,355.8333333333333,7,3,44.5,6,0,0,0,0,0
223449,1,0,0.0,148.0,10,10,11.0,1,0,0,0,1,1
223453,3,3,1.0,315.6666666666667,0,0,28.666666666666668,3,0,0,0,0,1
223459,5,5,1.0,255.0,0,0,34.2,3,0,2,0,0,1
223462,4,3,0.75,285.75,5,3,18.25,4,0,0,0,1,0
